distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.428571429,49,22,6,3,10,59,8,30.15,497.7542669
0.708074534,49,22,6,4,10,74,6,30.15,419.7878822
0.98757764,49,22,6,4,10,71,13,30.1,445.6399464
0.965944272,49,21,8.1,4,8,80,10,30.02,396.0517692
0.687306502,49,21,8.1,4,5,80,21,29.96,413.6876597
0.408668731,49,21,8.1,3,10,89,0,29.97,341.9859698
0.13003096,49,21,8.1,2,10,71,7,29.98,437.0353988
0.148606811,49,21,8.1,2,10,57,10,29.96,510.7127862
0.427244582,49,21,8.1,4,4,83,11,29.96,383.5458226
0.705882353,49,21,8.1,3,10,83,8,29.94,378.5816121
0.984520124,49,21,8.1,3,10,80,6,29.97,390.1706073
0.962962963,48,14,12.3,2,10,86,6,29.98,360.5931887
0.685185185,48,14,12.3,3,10,89,7,29.98,349.0057221
0.407407407,48,14,12.3,3,10,93,8,30.01,334.2147846
0.12962963,48,14,12.3,3,10,80,11,30.04,395.5284762
0.148148148,48,14,12.3,3,10,64,15,29.99,480.6166616
0.425925926,48,14,12.3,3,10,59,17,29.94,507.0221119
0.703703704,48,14,12.3,4,10,69,11,29.91,449.8155092
0.981481481,48,14,12.3,3,10,66,14,29.86,469.1801982
0.96,49,13,16.6,4,10,66,23,29.79,484.0536131
0.683076923,49,13,16.6,4,8,83,24,29.74,404.3567447
0.406153846,49,13,16.6,4,4,93,22,29.73,358.7378432
0.129230769,49,13,16.6,4,5,89,20,29.75,371.5391768
0.147692308,49,13,16.6,4,10,83,24,29.7,404.4127984
0.424615385,49,13,16.6,4,4,83,16,29.71,391.856709
0.701538462,49,13,16.6,4,4,93,14,29.64,345.8965444
0.978461538,49,13,16.6,4,5,93,7,29.62,336.2283512
0.957055215,51,15,12.6,4,10,89,9,29.59,353.1006354
0.680981595,51,15,12.6,4,10,80,13,29.52,400.6375738
0.404907975,51,15,12.6,4,4,89,14,29.48,361.1114428
0.128834356,51,15,12.6,4,8,89,9,29.56,353.3696935
0.147239264,51,15,12.6,3,10,74,11,29.61,427.5697526
0.423312883,51,15,12.6,3,10,66,17,29.64,476.9512703
0.699386503,51,15,12.6,4,10,83,15,29.68,389.2935635
0.975460123,51,15,12.6,3,10,83,14,29.71,387.6517451
0.95412844,51,18,11.8,3,10,86,14,29.74,374.5629523
0.678899083,51,18,11.8,4,4,80,14,29.74,403.7623569
0.403669725,51,18,11.8,4,10,80,11,29.79,398.8001794
0.128440367,51,18,11.8,3,10,72,14,29.87,443.9197299
0.146788991,51,18,11.8,4,10,74,17,29.92,438.4008957
0.422018349,51,18,11.8,3,10,80,6,29.96,391.4656507
0.697247706,51,18,11.8,3,10,83,6,30.02,376.9692147
0.972477064,51,18,11.8,3,10,86,6,30.1,363.0030701
0.949771689,50,7,3.8,3,10,93,5,30.15,327.7091724
0.675799087,50,7,3.8,2,10,93,5,30.18,327.7496287
0.401826484,50,7,3.8,1,10,93,0,30.22,323.153319
0.127853881,50,7,3.8,3,10,83,8,30.25,372.1014818
0.146118721,50,7,3.8,3,10,75,6,30.21,406.3450432
0.420091324,50,7,3.8,4,10,62,0,30.19,459.4417383
0.694063927,50,7,3.8,3,10,67,0,30.2,436.1325138
0.96803653,50,7,3.8,2,10,77,0,30.2,389.2035206
0.946889226,53,16,3,0,10,86,3,30.19,355.9298268
0.673748103,53,16,3,0,10,93,0,30.17,324.2777506
0.40060698,53,16,3,1,10,93,0,30.2,324.2594977
0.127465857,53,16,3,1,10,83,6,30.22,373.4475088
0.145675266,53,16,3,2,10,72,3,30.18,422.9696643
0.418816388,53,16,3,2,10,40,10,30.13,571.9450677
0.691957511,53,16,3,1,10,69,6,30.14,442.3033228
0.965098634,53,16,3,0,10,69,0,30.16,433.5073253
0.942511346,54,32,1.3,2,10,77,3,30.17,408.2111468
0.670196672,54,32,1.3,3,10,80,0,30.18,389.814167
0.397881997,54,32,1.3,3,10,86,3,30.18,365.6569157
0.125567322,54,32,1.3,3,10,69,5,30.19,451.3934881
0.146747352,54,32,1.3,3,10,60,0,30.13,487.6670331
0.419062027,54,32,1.3,4,10,58,0,30.07,496.8337458
0.691376702,54,32,1.3,2,10,75,0,30.05,414.095063
0.963691377,54,32,1.3,1,10,74,5,30.06,426.0132655
0.938253012,55,14,6.9,1,10,83,3,30.06,371.0677971
0.667168675,55,14,6.9,2,10,93,0,30.06,325.5511909
0.396084337,55,14,6.9,3,10,86,3,30.05,357.5415913
0.125,55,14,6.9,3,10,83,6,30.05,375.0983421
0.146084337,55,14,6.9,4,10,83,0,30.04,367.7057841
0.417168675,55,14,6.9,4,10,62,6,30,479.0352165
0.688253012,55,14,6.9,4,10,78,24,29.93,426.9729977
0.959337349,55,14,6.9,4,10,78,15,29.92,412.5236362
0.934032984,56,15,9.4,4,10,78,20,29.97,422.9320608
0.664167916,56,15,9.4,4,10,86,0,29.97,356.0678563
0.394302849,56,15,9.4,4,3,93,10,29.96,339.685375
0.124437781,56,15,9.4,4,4,93,7,29.99,335.5995196
0.145427286,56,15,9.4,4,4,90,7,29.99,347.8015926
0.415292354,56,15,9.4,4,3,90,13,29.99,356.3172281
0.685157421,56,15,9.4,4,10,83,7,29.99,378.4795682
0.955022489,56,15,9.4,4,9,90,11,30.02,352.405086
0.931240658,57,17,14.6,4,9,93,0,30.02,330.9926304
0.662182362,57,17,14.6,4,10,90,6,30.01,349.7472948
0.393124066,57,17,14.6,4,8,87,25,30,392.8152666
0.12406577,57,17,14.6,4,9,87,26,30.07,394.5644187
0.144992526,57,17,14.6,4,10,84,18,30.07,394.9884475
0.414050822,57,17,14.6,3,10,81,15,30.07,404.6604282
0.683109118,57,17,14.6,4,8,87,16,30.09,377.649082
0.952167414,57,17,14.6,4,6,90,14,30.13,361.245009
0.928464978,55,27,5.3,4,6,90,10,30.15,355.1443477
0.660208644,55,27,5.3,4,10,96,3,30.17,322.1844132
0.39195231,55,27,5.3,3,9,100,3,30.18,308.5016723
0.123695976,55,27,5.3,1,10,78,5,30.19,404.8809472
0.144560358,55,27,5.3,2,10,72,5,30.17,435.4562656
0.412816692,55,27,5.3,3,10,60,13,30.12,508.4251947
0.681073025,55,27,5.3,3,10,77,8,30.08,414.1855508
0.949329359,55,27,5.3,3,10,86,5,30.08,365.9581546
0.924332344,56,17,7.6,3,10,83,6,30.07,377.1078755
0.65727003,56,17,7.6,3,10,86,5,30.08,361.8831289
0.390207715,56,17,7.6,3,10,86,8,30.11,365.9457192
0.123145401,56,17,7.6,3,10,77,6,30.15,406.7146191
0.143916914,56,17,7.6,3,10,58,13,30.15,512.6447869
0.410979228,56,17,7.6,4,10,72,11,30.13,439.6856151
0.678041543,56,17,7.6,4,10,80,10,30.14,397.5150781
0.945103858,56,17,7.6,4,10,80,9,30.15,395.964205
0.921597633,53,27,11.1,3,10,90,9,30.14,354.8117533
0.655325444,53,27,11.1,4,4,96,11,30.15,333.9140203
0.389053254,53,27,11.1,4,10,90,7,30.16,352.2637433
0.122781065,53,27,11.1,3,10,80,9,30.22,402.2120947
0.143491124,53,27,11.1,3,10,75,14,30.21,435.4797867
0.409763314,53,27,11.1,2,10,67,22,30.18,488.6945789
0.676035503,53,27,11.1,2,10,74,13,30.21,438.9690586
0.942307692,53,27,11.1,2,10,77,8,30.23,415.7108809
0.91740413,52,32,5.2,0,10,74,6,30.23,428.0082315
0.651917404,52,32,5.2,1,10,74,5,30.21,426.5717063
0.386430678,52,32,5.2,3,10,74,5,30.23,426.6063134
0.120943953,52,32,5.2,2,10,66,8,30.21,471.8220542
0.144542773,52,32,5.2,3,10,64,6,30.17,478.6536021
0.410029499,52,32,5.2,3,10,62,0,30.14,478.8953868
0.675516224,52,32,5.2,3,10,67,0,30.1,454.3744295
0.94100295,52,32,5.2,2,10,69,0,30.12,444.3725307
0.913362702,55,10,3.1,3,10,77,6,30.11,400.4430136
0.649045521,55,10,3.1,3,10,80,5,30.06,384.8623642
0.384728341,55,10,3.1,3,10,71,0,30.04,421.5377184
0.12041116,55,10,3.1,4,10,69,3,30.05,435.4679619
0.143906021,55,10,3.1,4,10,70,5,30.01,433.4236296
0.408223201,55,10,3.1,4,10,75,5,29.96,408.8751891
0.672540382,55,10,3.1,4,10,75,3,29.97,406.1028453
0.936857562,55,10,3.1,4,10,83,0,29.97,365.1064841
0.910688141,59,14,9.9,4,10,90,11,29.98,354.1411842
0.647144949,59,14,9.9,3,10,80,6,29.98,393.2386978
0.383601757,59,14,9.9,4,10,86,5,30.04,363.7421009
0.120058565,59,14,9.9,4,10,83,5,30.04,377.6334661
0.143484627,59,14,9.9,4,10,87,16,29.97,375.1711216
0.407027818,59,14,9.9,4,9,90,23,29.87,373.5748358
0.67057101,59,14,9.9,4,10,90,3,29.92,343.9442812
0.934114202,59,14,9.9,4,10,78,25,29.93,432.5461571
0.906705539,57,19,20.8,3,10,87,20,29.94,389.0588057
0.644314869,57,19,20.8,3,10,87,17,29.91,384.2308955
0.381924198,57,19,20.8,4,3,93,17,29.91,359.148729
0.119533528,57,19,20.8,4,8,90,11,29.91,361.9606692
0.142857143,57,19,20.8,4,1.5,86,22,29.9,397.8878206
0.405247813,57,19,20.8,2,10,67,33,29.89,503.7856986
0.667638484,57,19,20.8,4,10,75,26,29.89,456.3042105
0.930029155,57,19,20.8,3,10,67,22,29.94,490.0418563
0.904069767,54,20,17.3,3,10,75,20,29.94,444.0614074
0.64244186,54,20,17.3,3,10,75,18,29.91,440.9803696
0.380813953,54,20,17.3,3,10,75,24,29.9,450.3797352
0.119186047,54,20,17.3,3,8,90,11,29.95,358.1423096
0.14244186,54,20,17.3,3,9,83,17,29.91,399.6244138
0.404069767,54,20,17.3,3,10,55,24,29.86,545.5928043
0.665697674,54,20,17.3,3,10,64,20,29.85,499.3534149
0.927325581,54,20,17.3,3,9,89,9,29.88,359.4345143
0.9,50,18,7.9,3,10,74,8,29.89,421.6836247
0.639130435,50,18,7.9,2,10,83,5,29.91,373.2779157
0.37826087,50,18,7.9,3,10,80,6,29.96,389.026996
0.117391304,50,18,7.9,3,10,77,5,30.03,402.4356859
0.143478261,50,18,7.9,3,10,57,13,30.03,513.5461003
0.404347826,50,18,7.9,3,10,55,11,30.03,519.5537394
0.665217391,50,18,7.9,3,10,71,9,30.05,438.4948811
0.926086957,50,18,7.9,2,10,71,10,30.07,439.9802072
0.896103896,52,27,7.3,4,10,83,5,30.1,379.2651269
0.636363636,52,27,7.3,4,9,96,10,30.11,329.8223649
0.376623377,52,27,7.3,3,10,77,6,30.14,410.3650868
0.116883117,52,27,7.3,3,10,80,3,30.18,391.2744506
0.142857143,52,27,7.3,3,10,69,5,30.16,449.8302825
0.402597403,52,27,7.3,3,10,62,10,30.13,492.9309449
0.662337662,52,27,7.3,3,10,72,10,30.13,441.990424
0.922077922,52,27,7.3,2,10,77,7,30.14,411.7168185
0.89352518,52,28,12.6,3,10,77,14,30.14,425.8522808
0.634532374,52,28,12.6,2,10,71,9,30.14,449.0278707
0.375539568,52,28,12.6,4,10,80,3,30.14,394.5427174
0.116546763,52,28,12.6,3,10,67,14,30.15,477.4796072
0.142446043,52,28,12.6,3,10,64,17,30.13,497.0915077
0.401438849,52,28,12.6,3,10,64,18,30.1,498.4914208
0.660431655,52,28,12.6,2,10,77,15,30.11,427.4976326
0.91942446,52,28,12.6,1,10,80,11,30.11,406.0039503
0.889684814,52,28,6.3,1,10,86,6,30.1,366.8260012
0.631805158,52,28,6.3,1,10,93,0,30.08,330.3228133
0.373925501,52,28,6.3,1,10,93,0,30.11,330.3769393
0.116045845,52,28,6.3,1,10,80,6,30.15,395.6843939
0.141833811,52,28,6.3,1,10,75,3,30.12,416.4677624
0.399713467,52,28,6.3,2,10,67,14,30.07,474.1263997
0.657593123,52,28,6.3,1,10,77,13,30.07,421.1668884
0.915472779,52,28,6.3,0,10,80,8,30.07,398.4231223
0.971428571,52,26,13.4,3,10,83,6,30.07,382.9662184
0.714285714,52,26,13.4,4,10,83,3,30.03,379.0435908
0.457142857,52,26,13.4,4,10,77,9,30.03,417.2665086
0.2,52,26,13.4,2,10,72,5,30.03,436.8996592
0.057142857,52,26,13.4,1,10,59,17,30.01,520.4296069
0.314285714,52,26,13.4,1,10,64,22,29.97,503.2760831
0.571428571,52,26,13.4,1,10,71,10,29.96,449.6948097
0.828571429,52,26,13.4,1,10,61,24,29.98,520.088758
0.967283073,49,29,13.2,1,10,58,18,30.01,525.3020686
0.711237553,49,29,13.2,0,10,65,10,30.04,479.9133546
0.455192034,49,29,13.2,1,10,53,14,30.07,541.913047
0.199146515,49,29,13.2,1,10,48,11,30.12,557.6851107
0.056899004,49,29,13.2,1,10,45,15,30.12,573.8553685
0.312944523,49,29,13.2,1,10,50,18,30.11,559.3066961
0.568990043,49,29,13.2,0,10,63,16,30.13,498.9261772
0.825035562,49,29,13.2,0,10,68,8,30.16,461.6707452
0.964539007,48,27,6.3,0,10,65,5,30.17,466.5207524
0.709219858,48,27,6.3,0,10,79,3,30.16,393.6408834
0.453900709,48,27,6.3,0,10,77,6,30.18,407.7019106
0.19858156,48,27,6.3,1,10,71,3,30.2,433.5510772
0.056737589,48,27,6.3,1,10,45,3,30.14,550.9472557
0.312056738,48,27,6.3,1,10,53,17,30.08,540.4391462
0.567375887,48,27,6.3,1,10,61,17,30.07,504.3871482
0.822695035,48,27,6.3,3,10,71,6,30.09,437.8289589
0.961810467,50,28,5.9,3,10,73,0,30.07,420.7480681
0.707213579,50,28,5.9,1,10,73,3,30.04,425.054031
0.45261669,50,28,5.9,1,10,79,0,30.05,391.2884865
0.198019802,50,28,5.9,1,10,74,5,30.07,423.0099961
0.056577086,50,28,5.9,1,10,41,0,30.03,561.2727384
0.311173975,50,28,5.9,2,10,57,14,30,520.9603534
0.565770863,50,28,5.9,0,10,69,16,30.02,465.2956906
0.820367751,50,28,5.9,0,10,77,7,30.06,410.6705001
0.957686883,51,28,9.5,1,10,86,6,30.07,367.7139093
0.703808181,51,28,9.5,1,10,86,0,30.07,360.4833842
0.449929478,51,28,9.5,1,10,89,5,30.1,353.1004119
0.196050776,51,28,9.5,1,10,77,5,30.13,410.1545021
0.057827927,51,28,9.5,1,10,62,14,30.1,500.1981618
0.311706629,51,28,9.5,1,10,72,20,30.1,458.7806118
0.565585331,51,28,9.5,1,10,83,17,30.1,398.5473842
0.819464034,51,28,9.5,1,10,86,13,30.15,377.8235917
0.953651685,52,27,11.5,1,10,89,10,30.15,360.3960149
0.700842697,52,27,11.5,4,10,89,7,30.15,356.3203914
0.448033708,52,27,11.5,4,10,83,0,30.16,375.0493274
0.195224719,52,27,11.5,2,10,77,5,30.18,411.0521563
0.05758427,52,27,11.5,1,10,72,14,30.12,450.5895039
0.310393258,52,27,11.5,1,10,72,24,30.09,465.8974579
0.563202247,52,27,11.5,2,10,83,14,30.07,394.5942153
0.816011236,52,27,11.5,4,10,77,13,30.1,423.0310206
0.950980392,51,27,12.9,4,10,77,15,30.08,426.2777047
0.698879552,51,27,12.9,4,10,71,11,30.06,450.9027386
0.446778711,51,27,12.9,4,10,66,9,30.05,473.4302366
0.194677871,51,27,12.9,4,10,66,17,30.08,485.7908858
0.057422969,51,27,12.9,4,10,64,17,30.05,495.7975362
0.30952381,51,27,12.9,4,10,64,16,30.03,494.2676812
0.56162465,51,27,12.9,4,10,74,13,30.04,438.5938992
0.81372549,51,27,12.9,3,10,77,10,30.05,418.511403
0.947001395,55,18,8.2,4,10,77,8,30.05,409.7043486
0.69595537,55,18,8.2,4,6,93,5,30.04,332.5345902
0.444909344,55,18,8.2,4,4,96,7,30.08,323.9674013
0.193863319,55,18,8.2,4,10,90,6,30.12,345.7806707
0.057182706,55,18,8.2,4,10,78,10,30.12,407.8687868
0.308228731,55,18,8.2,4,10,75,13,30.11,427.7141243
0.559274756,55,18,8.2,3,10,80,8,30.13,394.764706
0.810320781,55,18,8.2,3,10,83,7,30.17,378.670882
0.942976356,59,20,8.6,4,10,90,13,30.17,358.8207871
0.692628651,59,20,8.6,4,6,96,9,30.18,329.0317663
0.442280946,59,20,8.6,4,10,96,7,30.22,326.1946451
0.191933241,59,20,8.6,4,9,87,11,30.26,369.5114025
0.058414465,59,20,8.6,3,10,72,10,30.26,442.8143703
0.30876217,59,20,8.6,3,10,70,16,30.25,462.5113396
0.559109875,59,20,8.6,3,10,87,8,30.26,365.0527113
0.80945758,59,20,8.6,4,5,93,6,30.29,337.0960874
0.939058172,58,28,9,2,10,93,6,30.28,340.5816494
0.689750693,58,28,9,4,10,96,5,30.28,327.774134
0.440443213,58,28,9,4,10,90,0,30.3,346.4791673
0.191135734,58,28,9,3,10,75,6,30.31,425.9979765
0.058171745,58,28,9,3,10,72,5,30.28,440.0110869
0.307479224,58,28,9,2,10,78,15,30.24,424.4799987
0.556786704,58,28,9,3,10,86,22,30.24,396.2594728
0.806094183,58,28,9,2,10,90,14,30.24,364.6547086
0.936464088,58,29,8,2,10,93,10,30.23,346.136298
0.687845304,58,29,8,2,10,93,6,30.22,340.9565352
0.439226519,58,29,8,4,8,90,0,30.22,346.9009738
0.190607735,58,29,8,3,7,83,0,30.22,378.4036486
0.05801105,58,29,8,3,8,75,5,30.16,424.7897394
0.306629834,58,29,8,3,10,61,17,30.1,514.4436527
0.555248619,58,29,8,3,10,72,17,30.07,458.7619704
0.803867403,58,29,8,2,10,77,8,30.05,418.796407
0.931224209,59,28,12.4,3,10,80,3,30.04,398.5779429
0.683631362,59,28,12.4,3,10,86,8,30.02,376.475758
0.436038514,59,28,12.4,1,9,86,13,30.03,384.0152604
0.188445667,59,28,12.4,2,10,78,3,30.03,408.749142
0.05914718,59,28,12.4,2,10,67,20,29.99,491.4215038
0.306740028,59,28,12.4,2,10,70,24,29.97,481.9018723
0.554332875,59,28,12.4,1,10,77,17,29.95,435.2083692
0.801925722,59,28,12.4,2,10,86,16,29.96,388.6250248
0.92866941,54,27,15.6,1,10,90,14,29.95,365.2954811
0.68175583,54,27,15.6,4,10,93,18,29.95,358.8553323
0.43484225,54,27,15.6,4,8,96,14,29.96,340.6548611
0.187928669,54,27,15.6,3,9,83,10,29.97,391.999374
0.058984911,54,27,15.6,1,10,75,20,29.94,448.0201251
0.305898491,54,27,15.6,3,9,83,24,29.91,414.426929
0.552812071,54,27,15.6,2,10,83,14,29.9,398.039761
0.799725652,54,27,15.6,2,10,86,11,29.91,378.9756591
0.924863388,52,22,10.9,4,10,83,14,29.93,391.0000186
0.678961749,52,22,10.9,4,10,86,16,29.92,379.9388158
0.433060109,52,22,10.9,3,10,77,7,29.95,410.3014347
0.18715847,52,22,10.9,3,10,69,10,29.97,456.0575486
0.058743169,52,22,10.9,4,10,77,13,29.97,419.5716613
0.304644809,52,22,10.9,4,10,78,17,29.95,420.7946712
0.550546448,52,22,10.9,4,10,80,10,29.93,399.6788957
0.796448087,52,22,10.9,3,10,74,0,29.94,415.4072975
0.920980926,49,29,22.1,4,10,86,10,29.95,380.9976133
0.675749319,49,29,22.1,4,10,77,20,30,439.2453272
0.430517711,49,29,22.1,3,10,66,26,30.08,501.3330323
0.185286104,49,29,22.1,2,10,59,29,30.18,536.1202422
0.059945504,49,29,22.1,2,10,54,26,30.21,553.9180929
0.305177112,49,29,22.1,1,10,55,26,30.22,549.8854785
0.550408719,49,29,22.1,1,10,61,26,30.26,524.2955981
0.795640327,49,29,22.1,1,10,63,16,30.31,502.177051
0.917232022,49,29,13.5,0,10,65,5,30.34,472.1886748
0.672998643,49,29,13.5,0,10,70,5,30.33,447.0965982
0.428765265,49,29,13.5,1,10,63,7,30.36,485.3319264
0.184531886,49,29,13.5,0,10,43,18,30.38,583.8479703
0.059701493,49,29,13.5,0,10,43,16,30.35,581.6301219
0.303934871,49,29,13.5,1,10,57,28,30.3,541.5350993
0.54816825,49,29,13.5,1,10,64,16,30.26,494.1769205
0.792401628,49,29,13.5,0,10,74,14,30.28,440.5116058
0.914749662,52,27,10.7,1,10,77,8,30.27,414.9172292
0.671177267,52,27,10.7,0,10,83,0,30.25,374.6378546
0.427604871,52,27,10.7,1,10,80,3,30.27,392.8465555
0.184032476,52,27,10.7,0,10,67,6,30.29,463.376183
0.059539919,52,27,10.7,1,10,60,17,30.23,515.0683096
0.303112314,52,27,10.7,1,10,67,21,30.19,486.3455017
0.546684709,52,27,10.7,2,10,80,22,30.17,421.9795715
0.790257104,52,27,10.7,2,10,86,11,30.18,375.1501934
0.911051213,55,27,16.1,2,10,90,7,30.17,356.0554033
0.668463612,55,27,16.1,1,10,89,3,30.15,355.5116183
0.425876011,55,27,16.1,1,10,86,5,30.16,371.5234091
0.18328841,55,27,16.1,2,10,67,11,30.17,476.0308397
0.059299191,55,27,16.1,2,10,60,20,30.13,523.8772862
0.301886792,55,27,16.1,3,10,62,24,30.1,519.4792106
0.544474394,55,27,16.1,2,10,83,31,30.07,426.7569318
0.787061995,55,27,16.1,2,10,86,25,30.1,402.6129843
0.908479139,57,27,15.7,3,10,90,17,30.08,371.7516177
0.666218035,57,27,15.7,2,10,90,10,30.05,361.0786903
0.423956931,57,27,15.7,1,10,86,11,30.05,380.8931091
0.181695828,57,27,15.7,1,10,72,7,30.05,445.1969362
0.060565276,57,27,15.7,1,10,60,17,30.02,521.0895274
0.30282638,57,27,15.7,2,10,70,24,29.98,481.4930988
0.545087483,57,27,15.7,2,10,77,22,29.97,442.8752625
0.787348587,57,27,15.7,0,9,83,20,29.99,409.6582273
0.904825737,62,28,9.9,0,9,86,11,29.98,381.7239222
0.663538874,62,28,9.9,0,10,83,13,29.98,399.3052529
0.422252011,62,28,9.9,1,10,83,6,30.01,388.931222
0.180965147,62,28,9.9,1,10,65,0,30.03,471.069248
0.060321716,62,28,9.9,1,10,41,14,30.01,593.2605113
0.301608579,62,28,9.9,1,10,52,18,29.98,559.2066398
0.542895442,62,28,9.9,1,10,72,13,29.99,455.582343
0.784182306,62,28,9.9,0,10,80,9,30,408.1164045
0.902406417,59,28,12.1,0,10,80,3,29.99,398.4896419
0.661764706,59,28,12.1,0,10,83,3,29.97,383.8839691
0.421122995,59,28,12.1,0,9,83,5,30,386.6435387
0.180481283,59,28,12.1,0,9,78,6,30,412.9879142
0.060160428,59,28,12.1,1,10,55,11,29.94,535.8725984
0.300802139,59,28,12.1,3,10,67,20,29.91,491.1970402
0.54144385,59,28,12.1,2,10,72,21,29.89,467.0886108
0.782085561,59,28,12.1,2,10,83,20,29.94,409.5512976
0.89747004,54,28,19.6,1,10,86,21,29.92,398.1253473
0.657789614,54,28,19.6,4,10,93,23,29.9,370.6824192
0.418109188,54,28,19.6,1,10,77,18,29.94,437.3847153
0.178428762,54,28,19.6,1,10,53,9,29.97,540.2532943
0.061251664,54,28,19.6,1,10,46,22,29.97,583.4818379
0.300932091,54,28,19.6,0,10,51,26,29.94,569.1998191
0.540612517,54,28,19.6,0,10,69,23,29.95,485.2214439
0.780292943,54,28,19.6,0,10,42,13,30.01,586.0219014
0.895086321,57,32,15.4,0,10,42,28,30.01,602.7137795
0.656042497,57,32,15.4,0,10,42,24,30.03,600.413473
0.416998672,57,32,15.4,1,10,40,16,30.08,598.7534088
0.177954847,57,32,15.4,1,10,36,13,30.11,605.3148382
0.061088977,57,32,15.4,0,10,24,3,30.08,610.2775865
0.300132802,57,32,15.4,1,10,51,23,30.05,569.6185787
0.539176627,57,32,15.4,1,10,64,18,30.06,505.6877381
0.778220452,57,32,15.4,0,10,71,9,30.1,456.4504815
0.891534392,57,27,12.6,0,10,77,6,30.11,416.1343045
0.653439153,57,27,12.6,0,10,74,5,30.09,430.0949198
0.415343915,57,27,12.6,1,9,86,3,30.11,368.0704757
0.177248677,57,27,12.6,1,9,72,3,30.12,437.5000075
0.060846561,57,27,12.6,3,10,45,16,30.07,580.7940337
0.298941799,57,27,12.6,2,10,52,25,30.02,564.5437982
0.537037037,57,27,12.6,2,10,62,31,29.97,527.2587514
0.775132275,57,27,12.6,2,10,83,26,30,417.8496115
0.887862797,56,27,19.3,2,10,77,26,29.98,450.1778294
0.650395778,56,27,19.3,0,10,77,16,29.99,434.6838693
0.41292876,56,27,19.3,2,10,77,14,30.01,431.5521517
0.175461741,56,27,19.3,1,10,54,10,30.02,538.416319
0.062005277,56,27,19.3,0,10,52,25,30,565.5309915
0.299472296,56,27,19.3,0,10,60,26,29.95,532.7522214
0.536939314,56,27,19.3,2,10,80,25,29.93,433.8904216
0.774406332,56,27,19.3,2,10,86,20,29.97,396.7648774
0.884362681,54,27,25.1,4,10,93,28,29.97,382.8349106
0.6478318,54,27,25.1,3,10,86,8,29.94,381.5922937
0.41130092,54,27,25.1,2,10,89,17,29.96,381.4837007
0.174770039,54,27,25.1,1,10,75,24,29.98,458.6624502
0.061760841,54,27,25.1,3,10,75,32,29.96,469.7700103
0.298291721,54,27,25.1,2,10,64,38,29.89,525.3874356
0.534822602,54,27,25.1,2,10,74,25,29.91,464.8981814
0.771353482,54,27,25.1,2,10,80,28,29.94,440.3630406
0.882044561,51,28,18,1,10,83,22,29.94,411.3440215
0.646133683,51,28,18,2,10,77,17,29.94,432.9688092
0.410222805,51,28,18,1,10,71,13,30,457.3563309
0.174311927,51,28,18,0,10,55,20,30,544.1376947
0.061598952,51,28,18,0,10,51,26,29.98,566.4700772
0.29750983,51,28,18,1,10,51,28,29.94,568.0684903
0.533420708,51,28,18,0,10,69,18,29.95,475.1299446
0.769331586,51,28,18,0,10,71,14,30,458.8331486
0.878590078,53,28,6,0,10,80,6,30,395.98751
0.643603133,53,28,6,0,10,83,6,30.02,381.4152253
0.408616188,53,28,6,0,10,77,0,30.04,402.7905642
0.173629243,53,28,6,0,10,37,3,30.07,580.3937522
0.061357702,53,28,6,1,10,38,0,30.06,572.6831322
0.296344648,53,28,6,2,10,32,17,30.02,609.9796136
0.531331593,53,28,6,1,10,50,16,30.02,556.3018164
0.766318538,53,28,6,0,10,50,0,30.05,531.5234237
0.875,59,23,3.5,0,10,46,0,30.06,546.4928139
0.640625,59,23,3.5,0,10,61,0,30.07,481.9994448
0.40625,59,23,3.5,1,10,71,0,30.09,432.3011907
0.171875,59,23,3.5,0,10,58,5,30.1,504.4938181
0.0625,59,23,3.5,0,10,37,5,30.06,583.3552003
0.296875,59,23,3.5,0,10,17,9,30.02,615.3004267
0.53125,59,23,3.5,0,10,17,6,30.02,611.6914758
0.765625,59,23,3.5,0,10,39,0,30.04,569.4044196
0.871595331,62,29,6.4,0,10,49,0,30.04,542.1195221
0.638132296,62,29,6.4,0,10,50,6,30.02,548.3977847
0.404669261,62,29,6.4,0,10,59,3,30.03,503.8943181
0.171206226,62,29,6.4,1,10,33,7,30.01,602.1073283
0.062256809,62,29,6.4,3,10,31,3,29.97,599.7175958
0.295719844,62,29,6.4,3,10,36,13,29.94,603.5964482
0.529182879,62,29,6.4,2,10,50,9,29.92,553.2216195
0.762645914,62,29,6.4,1,10,64,10,29.93,490.6791019
0.870466321,56,18,9.9,3,10,77,3,29.92,403.9878743
0.637305699,56,18,9.9,3,10,64,10,29.88,480.8539706
0.404145078,56,18,9.9,3,10,77,6,29.9,408.3554941
0.170984456,56,18,9.9,4,9,86,10,29.94,370.4006977
0.062176166,56,18,9.9,4,10,93,3,29.92,331.3116047
0.295336788,56,18,9.9,3,10,60,20,29.92,515.2339399
0.528497409,56,18,9.9,3,10,93,13,29.92,344.0714602
0.761658031,56,18,9.9,4,10,80,9,29.95,397.6613789
0.865806452,56,21,9.6,4,10,86,10,29.98,371.5981271
0.633548387,56,21,9.6,3,10,86,10,29.98,371.6222403
0.401290323,56,21,9.6,3,10,83,3,30.02,376.2319933
0.169032258,56,21,9.6,3,10,72,11,30.08,443.4979736
0.063225806,56,21,9.6,4,10,67,15,30.09,475.5941982
